"sp","x","y"
"reptans",-75.266111,-10.331944
"reptans",-75.262222,-10.312778
"reptans",-75.22,-10.2
"reptans",-75.21666,-10.2
"reptans",-75.25,-10.18333
"reptans",-75.25,-10.18
"reptans",-75.392222,-10.151944
"reptans",-68.036389,-10.073889
"reptans",-67.53,-10.07
"reptans",-67.53333,-10.06666
"reptans",-69.15,-9.77
"reptans",-69.15,-9.76666
"reptans",-68.129444,-9.7225
"reptans",-68.116667,-9.716667
"reptans",-68.0108,-9.641374
"reptans",-75.41666,-9.61666
"reptans",-69.945,-9.38361
"reptans",-69.944722,-9.383333
"reptans",-74.14,-9.1839
"reptans",-74,-9
"reptans",-72.75305,-8.97388
"reptans",-72.7528,-8.9736
"reptans",-65.710216,-8.89724
"reptans",-52.559722,-0.870556
"reptans",-53.948417,-0.828833
"reptans",-72.889167,-8.164444
"reptans",-71.088056,-8.035
"reptans",-72.802222,-7.61
"reptans",-65.301944,-7.445833
"reptans",-66.029444,-7.313611
"reptans",-62.683889,-6.987778
"reptans",-66.78,-6.72
"reptans",-66.783333,-6.716667
"reptans",-66.78333,-6.71666
"reptans",-76.28,-6.32
"reptans",-76.115974,-5.897021
"reptans",-76.19239,-5.81195
"reptans",-77.66666,-5.66666
"reptans",-79.3657,-0.5483023
"reptans",-61.77,-5.33333
"reptans",-78.33972,-5.05555
"reptans",-78.316667,-4.916667
"reptans",-65.181167,-4.893611
"reptans",-65.316667,-4.882778
"reptans",-65.317222,-4.882667
"reptans",-56.453611,-4.670278
"reptans",-74.460833,-4.629444
"reptans",-56.411111,-4.609722
"reptans",-78.19805,-4.56805
"reptans",-56.314444,-4.5425
"reptans",-78.1761,-4.5264
"reptans",-78.17611,-4.52638
"reptans",-71.550833,-4.525833
"reptans",-56.284722,-4.465833
"reptans",-78.35,-4.383333
"reptans",-49.594389,-4.382028
"reptans",-70.183333,-4.35
"reptans",-60.016667,-4.333333
"reptans",-69.9164,-4.3331
"reptans",-73.5,-4.166667
"reptans",-73.5,-4.16666
"reptans",-73.12,-4.1
"reptans",-63.141389,-4.085
"reptans",-73.08333,-4.03333
"reptans",-49.7725,-4.006111
"reptans",-73.606944,-3.943889
"reptans",-49.78,-3.916667
"reptans",-70.5,-3.916667
"reptans",-73.45,-3.83
"reptans",-73.375833,-3.826111
"reptans",-73.37583,-3.82611
"reptans",-70.26,-3.81
"reptans",-70.4,-3.8
"reptans",-75.01277,-3.79777
"reptans",-73.412281,-3.792532
"reptans",-70.25,-3.783333
"reptans",-73.27,-3.78
"reptans",-70.297368,-3.777697
"reptans",-70.302334,-3.776613
"reptans",-73.278507,-3.760765
"reptans",-51.938611,-3.723611
"reptans",-70.588222,-3.704444
"reptans",-72.83,-3.7
"reptans",-72.83333,-3.7
"reptans",-70.59,-3.69
"reptans",-73.25,-3.666667
"reptans",-73.283333,-3.666667
"reptans",-68.902778,-3.569444
"reptans",-68.841667,-3.561667
"reptans",-49.47,-3.55
"reptans",-79.366667,-3.5
"reptans",-69.060833,-3.495556
"reptans",-64.771944,-3.452778
"reptans",-72.833333,-3.366667
"reptans",-72.916667,-3.333333
"reptans",-72.866667,-3.25
"reptans",-72.909,-3.249
"reptans",-61.741389,-3.225
"reptans",-70.148944,-3.144083
"reptans",-69.995333,-3.085056
"reptans",-48.521806,-2.786167
"reptans",-79.083333,-2.66667
"reptans",-73.75,-2.66666
"reptans",-69.845222,-2.597139
"reptans",-76.633181,-2.589989
"reptans",-70.22124,-2.5481
"reptans",-77.9,-2.533333
"reptans",-60.26,-2.5175
"reptans",-70.18,-2.51
"reptans",-61,-2.5
"reptans",-75.833333,-2.5
"reptans",-76.75,-2.416667
"reptans",-77.333333,-2.416667
"reptans",-70.040972,-2.401556
"reptans",-76.366667,-2.4
"reptans",-60.691373,-2.36334
"reptans",-51.986389,-2.301667
"reptans",-51.763889,-2.235833
"reptans",-66.86666,-2.21666
"reptans",-48.793333,-2.177778
"reptans",-48.796111,-2.169444
"reptans",-69.675889,-2.156194
"reptans",-48.462778,-2.105
"reptans",-48.465556,-2.093611
"reptans",-71.809083,-2.030639
"reptans",-51.646778,-2.005444
"reptans",-77.3,-2
"reptans",-51.628806,-1.987333
"reptans",-47.492667,-1.973639
"reptans",-51.615278,-1.969167
"reptans",-51.618889,-1.96025
"reptans",-47.749444,-1.833889
"reptans",-47.705389,-1.823028
"reptans",-76.7,-1.82
"reptans",-76.7,-1.816667
"reptans",-47.395139,-1.809889
"reptans",-47.088944,-1.801778
"reptans",-46.5375,-1.765556
"reptans",-48.5,-1.735194
"reptans",-48.51,-1.7325
"reptans",-47.404556,-1.724556
"reptans",-57.213444,-1.713444
"reptans",-57.261889,-1.697611
"reptans",-47.456056,-1.694556
"reptans",-50.007361,-1.686389
"reptans",-47.433083,-1.684611
"reptans",-50.478583,-1.6765
"reptans",-76.183333,-1.6667
"reptans",-75.916667,-1.66667
"reptans",-47.420611,-1.646556
"reptans",-50.009,-1.646556
"reptans",-48.658667,-1.63775
"reptans",-50.474389,-1.636556
"reptans",-70.076389,-1.623917
"reptans",-48.041694,-1.614611
"reptans",-47.467028,-1.600333
"reptans",-50.409833,-1.599361
"reptans",-47.527639,-1.586139
"reptans",-47.597028,-1.581667
"reptans",-50.449056,-1.564389
"reptans",-50.446083,-1.559222
"reptans",-48.368611,-1.557222
"reptans",-48.368056,-1.555833
"reptans",-48.370833,-1.555556
"reptans",-50.44675,-1.555361
"reptans",-48.029167,-1.551389
"reptans",-48.102944,-1.521083
"reptans",-48.301389,-1.494167
"reptans",-77.45,-1.483333
"reptans",-70.766667,-1.466667
"reptans",-48.312778,-1.4625
"reptans",-48.013333,-1.460583
"reptans",-79.756,-1.438
"reptans",-48.41839,-1.428118
"reptans",-72.761639,-1.425833
"reptans",-48.2825,-1.425
"reptans",-50.677556,-1.409361
"reptans",-48.490206,-1.408169
"reptans",-50.677417,-1.407056
"reptans",-50.674278,-1.404444
"reptans",-48.465833,-1.3975
"reptans",-48.004917,-1.391472
"reptans",-48.145111,-1.385972
"reptans",-48.6,-1.383333
"reptans",-48,-1.383333
"reptans",-48.174639,-1.370333
"reptans",-47.566111,-1.369167
"reptans",-48.151778,-1.355667
"reptans",-48.207306,-1.3495
"reptans",-69.550617,-1.334217
"reptans",-47.713139,-1.320139
"reptans",-54.12625,-1.278139
"reptans",-50.403333,-1.2425
"reptans",-48.289444,-1.213611
"reptans",-47.135083,-1.211361
"reptans",-61.8475,-1.199722
"reptans",-47.37225,-1.197694
"reptans",-47.348444,-1.169056
"reptans",-47.301667,-1.148889
"reptans",-48.382778,-1.145833
"reptans",-48.375278,-1.142222
"reptans",-47.324111,-1.139722
"reptans",-71.6,-1.13361
"reptans",-55.829167,-1.090556
"reptans",-77.6,-1.066667
"reptans",-77.6153,-1.0664
"reptans",-48.377222,-1.063611
"reptans",-71.56667,-1.05
"reptans",-69.58056,-1.03028
"reptans",-77.733333,-1
"reptans",-75.83333,-1
"reptans",-76,-1
"reptans",-78.83,1.05
"reptans",-76.624167,1.082778
"reptans",-76.6242,1.08278
"reptans",-52.08,1.11
"reptans",-78.63333,1.1666
"reptans",-52.13,1.18
"reptans",-50.369833,1.182722
"reptans",-52.370833,1.187222
"reptans",-66.092,1.21075
"reptans",-78.628889,1.225
"reptans",-51.57,1.24
"reptans",-78.666667,1.25
"reptans",-50.663139,1.264972
"reptans",-58.68425,1.281333
"reptans",-50.117222,1.290778
"reptans",-50.241667,1.336944
"reptans",-60.851667,1.343611
"reptans",-50.582167,1.367833
"reptans",-49.924056,1.390972
"reptans",-75.881806,1.416139
"reptans",-50.582528,1.445583
"reptans",-50.58,1.45
"reptans",-75.467278,1.545028
"reptans",-75.869083,1.591111
"reptans",-59.2497,1.64917
"reptans",-59.2497,1.65306
"reptans",-76.18333,1.666
"reptans",-79.96666,-1.666
"reptans",-73.590611,1.6825
"reptans",-50.966667,1.75
"reptans",-50.551639,1.791639
"reptans",-50.359333,1.795278
"reptans",-73.565972,1.803278
"reptans",-74.14,1.82
"reptans",-58.735,1.82139
"reptans",-59.0833,1.84083
"reptans",-67.066667,1.916667
"reptans",-72.67194,1.96417
"reptans",-65.1,1.96666
"reptans",-63.18,2.0092
"reptans",-73.055278,2.0225
"reptans",-72.771667,2.099861
"reptans",-53.77619,2.37986
"reptans",-54.75,2.51
"reptans",-73.9,2.51667
"reptans",-54.75,2.5167
"reptans",-54.75,2.52
"reptans",-73.941667,2.54
"reptans",-52.71,2.61
"reptans",-74.16667,2.6667
"reptans",-53.36,2.81
"reptans",-54.11,2.86
"reptans",-52.37,2.88
"reptans",-63.6,2.883333
"reptans",-54.553889,2.971667
"reptans",-52.44,3.1
"reptans",-58.53,3.13
"reptans",-58.533333,3.133333
"reptans",-58.666667,3.166667
"reptans",-58.6736,3.17778
"reptans",-58.855,3.18944
"reptans",-54.258611,3.221389
"reptans",-58.169998,3.35
"reptans",-58.1667,3.35
"reptans",-58.166667,3.35
"reptans",-58.108,3.36894
"reptans",-63.225,3.375
"reptans",-63.05,3.41666
"reptans",-63.05,3.416667
"reptans",-53.2,3.53
"reptans",-53.90449,3.5355
"reptans",-63.18,3.55
"reptans",-63.183333,3.55
"reptans",-53.2,3.61
"reptans",-53.2,3.61666
"reptans",-56.533333,3.641667
"reptans",-56.533,3.642
"reptans",-73.938472,3.783333
"reptans",-55.636944,3.852778
"reptans",-55.6456,3.86241
"reptans",-72.8667,3.8811
"reptans",-56.175,3.8847
"reptans",-56.175,3.88472
"reptans",-51.8,3.91
"reptans",-68.12,3.92
"reptans",-52.7,4.09
"reptans",-77.16666,4.16666
"reptans",-77.145,4.167778
"reptans",-51.73333,4.16944
"reptans",-54.733333,4.266667
"reptans",-52.35013,4.29056
"reptans",-52.9,4.31
"reptans",-58.8103,4.3375
"reptans",-58.9172,4.38778
"reptans",-51.93,4.41
"reptans",-56.5431,4.54167
"reptans",-52.266667,4.583333
"reptans",-52.30773,4.58602
"reptans",-52.279972,4.589278
"reptans",-52.46494,4.62556
"reptans",-76.929444,4.69
"reptans",-52.266667,4.691667
"reptans",-76.91666,4.7
"reptans",-52.266667,4.7
"reptans",-58.7017,4.7364
"reptans",-56.87,4.75
"reptans",-61.75,0.4775
"reptans",-52.325859,4.843143
"reptans",-61.7,4.84444
"reptans",-53.06,4.85
"reptans",-52.35,4.86
"reptans",-54.957833,4.877667
"reptans",-76.2706,4.89833
"reptans",-76.270556,4.898333
"reptans",-54.07424,4.97064
"reptans",-76.7,4.983611
"reptans",-76.73333,5
"reptans",-76.7275,5.03722
"reptans",-76.7275,5.037222
"reptans",-58.25,5.066667
"reptans",-76.709165,5.067883
"reptans",-58.2597,5.07222
"reptans",-53.7546,5.15062
"reptans",-59.4833,5.18333
"reptans",-59.483333,5.183333
"reptans",-59.1167,5.2
"reptans",-59.1333,5.2
"reptans",-59.133333,5.2
"reptans",-54.124806,5.33125
"reptans",-58.6667,5.33333
"reptans",-58.66666,5.33333
"reptans",-58.166667,5.333333
"reptans",-58.75,5.35
"reptans",-59.1459,5.35419
"reptans",-54.168333,5.3705
"reptans",-59.1167,5.37661
"reptans",-55.93,5.38
"reptans",-53.08,5.43
"reptans",-72.43631,5.506139
"reptans",-74.965174,5.513549
"reptans",-76.650556,5.516389
"reptans",-76.97461,5.51706
"reptans",-60.5427,5.71603
"reptans",-76.504912,5.801727
"reptans",-57.51666,5.81666
"reptans",-57.5167,5.81667
"reptans",-61.4667,5.83333
"reptans",-76.566111,5.85
"reptans",-74.896369,5.880514
"reptans",-74.65,5.883333
"reptans",-74.7833,6
"reptans",-74.000583,6.000383
"reptans",-74.000361,6.000431
"reptans",-65.033333,6.066667
"reptans",-74.21325,6.072444
"reptans",-60.12,6.08
"reptans",-60.1167,6.08333
"reptans",-77.39494,6.16956
"reptans",-76.716667,6.216667
"reptans",-76.72648,6.22045
"reptans",-60.43142,6.24786
"reptans",-58.57275,6.3087
"reptans",-67.16,6.4
"reptans",-61.4167,6.41667
"reptans",-58.6,6.45
"reptans",-60.3455,6.46892
"reptans",-60.3257,6.48192
"reptans",-60.3538,6.51953
"reptans",-60.3768,6.52144
"reptans",-60.3936,6.52531
"reptans",-58.3667,6.56667
"reptans",-58.6,6.61667
"reptans",-65.066667,6.716667
"reptans",-76.933889,6.766389
"reptans",-59.73,6.78
"reptans",-65.9119,7.0758
"reptans",-77.419722,7.081667
"reptans",-71.933333,7.15
"reptans",-75.043056,7.253333
"reptans",-75.04328,7.2535
"reptans",-58.6833,7.26667
"reptans",-75.394444,7.287778
"reptans",-58.7833,7.33333
"reptans",-58.6,7.38333
"reptans",-76.820333,7.51083
"reptans",-58.98,7.52
"reptans",-75.387444,7.56833
"reptans",-59.9167,7.61667
"reptans",-59.8833,7.61667
"reptans",-60.1,7.61667
"reptans",-71.666667,7.8
"reptans",-59.85,7.83333
"reptans",-77.1469,7.84694
"reptans",-77.146944,7.846944
"reptans",-74.805703,7.911669
"reptans",-53.923111,-0.794472
"reptans",-77.733333,8.016667
"reptans",-60,8.17
"reptans",-59.78,8.2
"reptans",-59.8239,8.20889
"reptans",-66.15,0.83
"reptans",-66.17,0.83
"reptans",-66.16666,0.83333
"reptans",-66.166667,0.833333
"reptans",-61.85,8.55
"reptans",-77.335,8.553056
"reptans",-79.9106,8.5714
"reptans",-83.516667,8.7
"reptans",-83.566667,8.716667
"reptans",-83.22444,8.74944
"reptans",-66.25,1.833
"reptans",-76.17,9
"reptans",-76.16666,9
"reptans",-61.10333,9.08611
"reptans",-79.841667,9.156944
"reptans",-79.819722,9.16
"reptans",-61.13,9.16
"reptans",-66.25,1.06667
"reptans",-82.343333,9.2
"reptans",-60.95,9.25
"reptans",-60.95,9.2547
"reptans",-82.243333,9.255
"reptans",-61.89611,9.2555
"reptans",-82.255,9.263333
"reptans",-79.966667,9.275
"reptans",-72.466667,9.3
"reptans",-72.46666,9.3
"reptans",-79.590278,9.341389
"reptans",-82.53,9.371667
"reptans",-82.475,9.388333
"reptans",-82.96,9.5
"reptans",-82.9556,9.51167
"reptans",-53.250972,-0.952139
"reptans",-82.96,9.55
"reptans",-79.541667,9.558333
"reptans",-82.636667,9.56
"reptans",-76.382489,0.964728
"reptans",-83.040278,9.659722
"reptans",-61.88333,9.75
"reptans",-83.7,9.83
"reptans",-84.8294,9.97784
"reptans",-83.385694,9.995807
"reptans",-83.8667,10
"reptans",-83.32,10.08
"reptans",-64.316667,10.116667
"reptans",-65.8,10.15
"reptans",-83.9,10.2
"reptans",-83.866667,10.216667
"reptans",-84.525,10.25
"reptans",-83.92,10.34
"reptans",-84.06,10.37
"reptans",-83.971389,10.389722
"reptans",-83.55,10.4
"reptans",-84,10.4
"reptans",-84.045833,10.400278
"reptans",-83.56,10.41
"reptans",-84.0199,10.4209
"reptans",-84.007954,10.427658
"reptans",-84.009945,10.428045
"reptans",-84.03,10.43
"reptans",-84.00708,10.43031
"reptans",-84.003611,10.431389
"reptans",-83.983333,10.433333
"reptans",-84.033333,10.433333
"reptans",-83.788889,10.441667
"reptans",-61.253172,10.468643
"reptans",-61.193151,10.611195
"reptans",-83.658333,10.675
"reptans",-84.231944,10.677778
"reptans",-83.633333,10.683333
"reptans",-61.466667,10.7
"reptans",-62.62,10.7
"reptans",-62.61666,10.7
"reptans",-83.666667,10.716667
"reptans",-84.8,10.72
"reptans",-66.416667,1.083333
"reptans",-84.17,10.85
"reptans",-84.166667,10.85
"reptans",-83.666667,10.9
"reptans",-83.717,10.917
"reptans",-83.733333,10.95
"reptans",-83.9,11.01666
"reptans",-84.4,11.016667
"reptans",-84.733333,11.033333
"reptans",-73.40333,11.18583
"reptans",-84.316667,12.166667
"reptans",-85.166667,12.216667
"reptans",-84.01666,12.28333
"reptans",-84.5,13
"reptans",-84.766667,13.733333
"reptans",-84.983333,13.75
"reptans",-84.2,13.96
"reptans",-84.2,13.966667
"reptans",-85.430278,14.1
"reptans",-85.116667,14.316667
"reptans",-85.05,14.366667
"reptans",-85.083333,14.483333
"reptans",-89.04,15.270278
"reptans",-89.4,15.481667
"reptans",-89,15.5
"reptans",-90,15.6667
"reptans",-88.8755,15.7875
"reptans",-91.191083,15.9025
"reptans",-90.96,16.101667
"reptans",-91.09,16.11
"reptans",-90.96,16.17
"reptans",-88.95,16.3
"reptans",-88.770833,16.323889
"reptans",-88.684767,17.217668
"reptans",-92.796389,17.563333
"reptans",-63.93804,-8.83779
"reptans",-66.11956,-7.70992
"reptans",-72.68793,-7.64854
"reptans",-73.3461,-7.48426
"reptans",-62.36837,-6.79578
"reptans",-72.10401,-5.78783
"reptans",-49.81625,-4.71174
"reptans",-56.30403,-4.5484
"reptans",-51.39325,-4.53149
"reptans",-54.88612,-3.57169
"reptans",-51.67005,-2.01203
"reptans",-51.67008,-2.01202
"reptans",-48.45078,-1.49944
"reptans",-48.45665,-1.42999
"reptans",-48.42137,-1.41781
"reptans",-48.28979,-1.22527
"reptans",-50.16562,-1.13811
"reptans",-49.97366,-0.9787
"reptans",-52.56193,-0.87501
"reptans",-50.26836,-0.77145
"reptans",-67.07247,-0.11375
"reptans",-50.13856,1.63407
"reptans",-52.94914,1.92302
"reptans",-70.74654,-1.52086
"reptans",-70.09217,-0.94042
"reptans",-70.10571,-0.92869
"reptans",-70.94476,-0.04049
"reptans",-77.35817,1.28906
"reptans",-76.71577,3.5216
"reptans",-76.9769,5.514
"reptans",-77.45087,6.84217
"reptans",-76.55958,7.2791
"reptans",-83.48379,8.75355
"reptans",-83.7062,9.83245
"reptans",-79.39044,-1.71049
"reptans",-76.96329,-0.4764
"reptans",-79.44522,0.29111
"reptans",-78.86068,1.27606
"reptans",-89.64931,15.18573
"reptans",-90.42656,15.6664
"reptans",-59.51218,2.82617
"reptans",-88.01688,14.87099
"reptans",-87.45603,15.74084
"reptans",-74.97426,-9.38049
"reptans",-76.65877,-8.01507
"reptans",-77.57739,-4.46458
"reptans",-73.27415,-3.79125
"reptans",-74.37663,-3.19163
"reptans",-55.20394,5.86949
"reptans",-61.29808,10.63185
"reptans",-61.04938,10.82458
"reptans",-61.02932,7.71501
"reptans",-66.41665,10.08326
"reptans",-87.45,15.491667
"reptans",-85.08333,14.48333
"reptans",-63.4372222,-17.9030556
"reptans",-64.71666,-17.2
"reptans",-64.76666,-17
"reptans",-67.51666,-15.15
"reptans",-68.48333,-15.05
"reptans",-68.45722,-15.03666
"reptans",-68.48333,-15.03333
"reptans",-67.79444,-14.6475
"reptans",-69.83333,-13.5
"reptans",-70.75,-13.21666
"reptans",-69.6394444,-13.0875
"reptans",-69.15944,-12.66305
"reptans",-69.05,-12.48333
"reptans",-67.5,-11.75
"reptans",-71.16666,-11.75
"reptans",-75.26083,-10.33666
"reptans",-75.25,-10.31666
"reptans",-75.2,-10.23333
"reptans",-67.9522,-9.83056
"reptans",-75.98333,-9.3
"reptans",-76.28333,-6.26666
"reptans",-78.31666,-4.91666
"reptans",-73.98361,-4.74555
"reptans",-78.15,-4.46666
"reptans",-70.1833333,-4.35
"reptans",-72.75,-4.25
"reptans",-73.46416,-4.12472
"reptans",-70.5,-3.91666
"reptans",-73.3758334,-3.8261111
"reptans",-70.25,-3.78333
"reptans",-49.6725,-3.76611
"reptans",-73.25,-3.75
"reptans",-73.24722,-3.74805
"reptans",-72.91666,-3.33333
"reptans",-72.933,-3.241
"reptans",-75.8333333,-2.5
"reptans",-72.8333333,-2.4666667
"reptans",-76.3666667,-2.4
"reptans",-79.28333,-1.78333
"reptans",-77.5,-1.5
"reptans",-77.45,-1.48333
"reptans",-48.5044,-1.45583
"reptans",-76.75,-1.4
"reptans",-77.9,-1.1
"reptans",-77.61555,-1.06916
"reptans",-77.61666,-1.06666
"reptans",-77.6,-1.06666
"reptans",-74.2166667,-1.0333333
"reptans",-76.2,-0.98333
"reptans",-49.92,-0.98
"reptans",-49.8,-0.95
"reptans",-76.21666,-0.91666
"reptans",-76.18333,-0.91666
"reptans",-52.5009,-0.889473
"reptans",-76.08333,-0.86666
"reptans",-76.23333,-0.83333
"reptans",-77.55777,-0.83055
"reptans",-78.75,-0.81666
"reptans",-79.166,-0.7
"reptans",-79.3,-0.61666
"reptans",-79.36666,-0.58333
"reptans",-77.01666,-0.5333
"reptans",-77.35,-0.48333
"reptans",-76.61666,-0.41666
"reptans",-60.6914,-0.236334
"reptans",-60.5249,-3.0815
"reptans",-51.9551,0.769163
"reptans",-70.15571,-3.42761
"reptans",-76.25,0
"reptans",-73.28132,-3.69959
"reptans",-79.96666,0.01666
"reptans",-76.18333,0.01666
"reptans",-78.63333,0.11666
"reptans",-79.88333,0.3
"reptans",-79.2,0.33333
"reptans",-79.46666,0.33333
"reptans",-79.73333,0.35
"reptans",-78.88333,0.71666
"reptans",-78.78333,0.75
"reptans",-78.16666,0.8
"reptans",-66.25,0.86666
"reptans",-76.16666,0.9
"reptans",-78.21666,1.03333
"reptans",-78.61666,1.11666
"reptans",-78.53333,1.16666
"reptans",-78.66666,1.25
"reptans",-75.28022,1.32421
"reptans",-72.40194,1.57517
"reptans",-71.3247,1.809
"reptans",-67.06666,1.91666
"reptans",-66.86666,2.21666
"reptans",-66.41666,2.25
"reptans",-54.55388,2.97166
"reptans",-64.95,3.18333
"reptans",-54.25861,3.22138
"reptans",-77.13333,4.16666
"reptans",-56.87777,4.75833
"reptans",-58.63333,5.31666
"reptans",-54.1248056,5.33125
"reptans",-54.66666,5.33333
"reptans",-74.65,5.88333
"reptans",-65.03333,6.06666
"reptans",-74.8,6.1
"reptans",-65.21666,6.58333
"reptans",-65.0666667,6.7166667
"reptans",-71.75,7.08333
"reptans",-76.43333,7.23333
"reptans",-77.352586,7.748741
"reptans",-77.66666,7.75
"reptans",-77.76666,7.81666
"reptans",-71.797,7.832
"reptans",-77.75,8
"reptans",-77.7333333,8.0166667
"reptans",-61.61666,8.05
"reptans",-59.66666,8.33333
"reptans",-61.46666,8.45
"reptans",-83.35,8.56
"reptans",-60.36666,8.58333
"reptans",-83.5,8.69
"reptans",-83.51,8.7
"reptans",-83.45,8.71
"reptans",-83.44,8.73
"reptans",-72.7,9.1
"reptans",-79.84305,9.14138
"reptans",-79.85277,9.15555
"reptans",-79.84166,9.15694
"reptans",-79.86805,9.15861
"reptans",-79.81972,9.16
"reptans",-82.34333,9.2
"reptans",-82.355,9.205
"reptans",-79.53333,9.225
"reptans",-82.24333,9.255
"reptans",-82.255,9.26333
"reptans",-79.96666,9.275
"reptans",-82.43833,9.27666
"reptans",-82.44666,9.30666
"reptans",-82.53,9.37166
"reptans",-82.50333,9.40833
"reptans",-61.53,9.45
"reptans",-82.95,9.51
"reptans",-79.5416666,9.5583333
"reptans",-82.73333,9.56666
"reptans",-84.56,9.76
"reptans",-83.64444,9.9
"reptans",-83.575,9.96
"reptans",-84.06861,10.06472
"reptans",-64.75,10.06805
"reptans",-64.31666,10.11666
"reptans",-83.79,10.21
"reptans",-83.77583,10.21361
"reptans",-84.0458333,10.4002778
"reptans",-84,10.40722
"reptans",-83.78,10.43
"reptans",-84,10.43
"reptans",-84.00361,10.43138
"reptans",-84.0036111,10.4313889
"reptans",-84.00194,10.445
"reptans",-84.06666,10.46666
"reptans",-83.78,10.5
"reptans",-83.50555,10.53888
"reptans",-83.73,10.64
"reptans",-83.725,10.64444
"reptans",-62.71666,10.66111
"reptans",-83.58,10.78
"reptans",-72.49166,10.86944
"reptans",-83.66666,10.9
"reptans",-83.71666,10.91666
"reptans",-83.85,11
"reptans",-84.73,11.03
"reptans",-84.61666,11.45
"reptans",-83.8,11.53333
"reptans",-83.8,11.55
"reptans",-83.8,12.05
"reptans",-84.225,12.13333
"reptans",-84.21666,12.15
"reptans",-84.21666,12.16666
"reptans",-84.76666,13.73333
"reptans",-84.98333,13.75
"reptans",-84.2,13.96666
"reptans",-85.11666,14.31666
"reptans",-85.05,14.36666
"reptans",-84.65,14.63333
"reptans",-89.4,15.48166
"reptans",-87.45,15.4916666
"reptans",-88.58972,15.72083
"reptans",-87.45583,15.75944
"reptans",-91.1910833,15.9025
"reptans",-89.23166,15.90861
"reptans",-89.2725,15.95916
"reptans",-88.23583,16.93333
"reptans",-92.7963889,17.5633333
"reptans",-77.45,-0.97
"reptans",-64.8842,-17.0254
"reptans",-65.85599,-3.41769
"reptans",-52.012919,0.88768
"reptans",-75.34077,7.57737
"reptans",-76.97108,6.52058
"reptans",-76.48868,7.3744
"reptans",-76.8742,-0.34064
"reptans",-52.55298,3.97643
"reptans",-58.75864,7.35969
"reptans",-73.28679,-3.71616
"reptans",-75.96234,-9.37596
"reptans",-55.21523,5.45753
"reptans",-71.85939,7.25804
"reptans",-61.01928,7.73497
"reptans",-39.4975,-12.833333
"reptans",-45.2999992370605,-2.23111009597778
"reptans",-45.7167015075684,-1.4466700553894
"reptans",-47.24164,-1.43284
"reptans",-47.34844444,-1.16905556
"reptans",-47.37561111,-1.17355556
"reptans",-47.43208333,-1.68408333
"reptans",-47.45605556,-1.69455556
"reptans",-47.52763889,-1.58613889
"reptans",-47.59702778,-1.58166667
"reptans",-47.7710990905762,-1.67417001724243
"reptans",-48.1293983459473,-1.15193998813629
"reptans",-48.20730556,-1.3495
"reptans",-48.24647222,-0.95202778
"reptans",-48.25158333,-0.93236111
"reptans",-48.25272222,-0.92066667
"reptans",-48.25308333,-0.93563889
"reptans",-48.26130556,-0.91663889
"reptans",-48.2817001342773,-0.936667025089264
"reptans",-48.46551,-2.09366
"reptans",-48.5043983459473,-1.4558299779892
"reptans",-48.5044444,-1.4558333
"reptans",-49.61416667,-2.21027778
"reptans",-50.009,-1.646556
"reptans",-50.42988889,-1.65166667
"reptans",-50.44608333,-1.55922222
"reptans",-50.4735,-1.62019444
"reptans",-50.4803009033203,-1.68221998214722
"reptans",-50.67594444,-1.40719444
"reptans",-50.7122001647949,-1.80444002151489
"reptans",-50.966667,1.75
"reptans",-51.0663986206055,-0.366667002439499
"reptans",-51.95,1.4
"reptans",-52.266667,4.691667
"reptans",-52.279972,4.589278
"reptans",-52.33,4.93
"reptans",-52.36,1.1988889
"reptans",-52.5,4.95
"reptans",-52.7,4.05
"reptans",-52.7,4.03
"reptans",-53.1375,-0.940278
"reptans",-53.2,3.62
"reptans",-53.23269444,-0.94752778
"reptans",-54.43,-0.92
"reptans",-54.5358333,-1.4572222
"reptans",-54.7383003234863,-1.94166994094849
"reptans",-54.9241667,-2.8438889
"reptans",-54.9425,-2.875
"reptans",-54.955,-3.0461111
"reptans",-54.9588889,-2.8566667
"reptans",-54.9858333,-2.8436111
"reptans",-55.0083333,-4.0938889
"reptans",-55.16,5.83
"reptans",-55.371389,-3.788333
"reptans",-55.625,4.1006
"reptans",-55.6466666,-1.8605556
"reptans",-56.304806,-4.562667
"reptans",-56.314444,-4.5425
"reptans",-56.3194445,-4.6036111
"reptans",-56.3888889,-4.6247223
"reptans",-57.071944,-5.454167
"reptans",-58.166667,5.333333
"reptans",-58.25,5.066667
"reptans",-58.3667,6.56667
"reptans",-58.5014,4.37194
"reptans",-58.55,6.18
"reptans",-58.65,6.5
"reptans",-58.666667,5.333333
"reptans",-58.68,6.4
"reptans",-58.7017,4.7364
"reptans",-58.8103,4.3375
"reptans",-58.81231,3.18878
"reptans",-59,-1
"reptans",-59.133333,5.35
"reptans",-59.5,-1.9
"reptans",-59.5,-1.833333
"reptans",-59.85,7.83333
"reptans",-60.137194,-2.780556
"reptans",-60.3257,6.48192
"reptans",-60.65,-2.8
"reptans",-60.75,-2.75
"reptans",-60.9441986083984,-2.62139010429382
"reptans",-60.9658333,-0.2025
"reptans",-61.522519,-0.504569
"reptans",-61.605242,-3.372094
"reptans",-61.8488889,-5.9961111
"reptans",-61.8961,-0.9256
"reptans",-62.42,8.45
"reptans",-62.9288889,-8.0458333
"reptans",-62.9338889,-5.9961111
